,ra,dec
66,3.02128965869264,-3.819277794219346
67,3.019021556326385,-3.81305916253886
68,3.032857072781316,-3.810352505886196
69,3.053081750388694,-3.819297799393663
70,3.058754691467329,-3.815479024073642
71,3.061123346894982,-3.794639288916892
72,3.075819323067891,-3.818877088590444
73,3.102206395617799,-3.818327164472689
74,3.094433291751508,-3.808577506573398
75,3.076103882724156,-3.803674256853975
76,3.086007025080155,-3.802541932949725
77,3.083371994833076,-3.800078143289687
78,3.114016723634299,-3.819541440840013
79,3.214755290772118,-3.993637260602472
80,3.232846405537478,-3.941951621677106
81,3.239369291234059,-3.69990767119809
82,3.011014457448905,-3.770236447063436
83,3.004360887613056,-3.7420768966461
84,3.017071216861694,-3.743170859445575
85,3.041168602021045,-3.764191142076128
86,3.020737261047128,-3.751668253793965
87,3.030075894141017,-3.741137831628722
88,3.059761656950487,-3.765684169556442
89,3.073990371736713,-3.752320887517178
90,3.05196255626371,-3.744302205537174
91,3.089414317104495,-3.791290331433285
92,3.099984584269144,-3.786415616905266
93,3.111914815927566,-3.789325586689417
94,3.116612329401876,-3.789054556832694
95,3.129314639089964,-3.79171543327449
96,3.119385737734131,-3.784275266757545
97,3.122825803530128,-3.779627438255326
98,3.094540603948881,-3.740970639455639
99,3.102899552368833,-3.757102200979575
100,3.117080519955551,-3.756481545043493
101,3.127143509637904,-3.757444939443789
102,3.02977812934274,-3.728345809342293
103,3.042252302420708,-3.737450462434203
104,3.031228148983488,-3.722639466472721
105,3.0449080072859,-3.721404786127382
106,3.052402176375285,-3.732058438567661
107,3.028367174154905,-3.707546891417271
108,3.019290875129619,-3.69405425972602
109,3.08725877650035,-3.725207202338098
110,3.092507923106519,-3.729238809990404
111,3.083918067267416,-3.72149497921767
112,3.09936776052835,-3.714041285450953
113,3.111145155866835,-3.727732939037497
114,3.117461354511481,-3.710609262189993
115,3.077798560265535,-3.688918698348552
116,3.127841298022417,-3.696824401375452
117,3.108308841085402,-3.68849742878071
118,3.116924074783747,-3.684255684322161
119,3.116793832862501,-3.684143932147097
120,3.000565015045756,-3.647909918092314
121,3.01986278628343,-3.678742707771663
122,3.034704513077662,-3.673596412555028
123,3.057506880425684,-3.668520150630421
124,3.057717169509822,-3.668370850045147
125,3.040107371313971,-3.651993886972074
126,3.031350868401339,-3.638581879226889
127,3.102484652643517,-3.67665719497936
128,3.112461418758884,-3.674994804853234
129,3.117581877378146,-3.678212698426971
130,3.12438034502111,-3.676278833142224
131,3.079456866578448,-3.638923773144209
132,3.092094394755187,-3.636958295671695
133,3.116788176861985,-3.648409829883204
134,3.033622513205252,-3.622197584205762
135,3.044097569473018,-3.611691496123638
136,3.054346122417305,-3.606321536059392
137,3.04356720423642,-3.573388696266456
138,3.057582553025103,-3.59666613911557
139,3.072650912521063,-3.572176720365047
140,3.121102723432323,-3.60742617969956
141,3.124221954713956,-3.610462780100079
142,3.081167185494066,-3.590602000824474
143,3.103066396783947,-3.577142383533868
144,3.118977971638293,-3.575721960970725
145,3.154637303472004,-3.992581455415166
146,3.144626801345658,-3.969513019925859
147,3.154565237423209,-3.969942394780892
148,3.154583817994926,-3.969667229020109
149,3.197402199287386,-3.994760939866467
150,3.203518556506743,-3.994052109023903
151,3.22611873656468,-3.999593568061754
152,3.233389603020335,-3.991383823470452
153,3.186243958392658,-3.96306949563269
154,3.232230689186109,-3.977175990748377
155,3.22421376866475,-3.972446000498467
156,3.13189168433786,-3.956737311267809
157,3.130336041229151,-3.94146813528448
158,3.143523754970361,-3.932943067809919
159,3.135090397221345,-3.918727373482632
160,3.210083925299421,-3.936498278549736
161,3.232608010336197,-3.959398408117129
162,3.216586828239698,-3.933371193986898
163,3.239420743875693,-3.936955173466525
164,3.212266749134711,-3.930313693278969
165,3.202265701645503,-3.916312888257683
166,3.201810717235592,-3.914358062097924
167,3.21531824654511,-3.923717910372378
168,3.231979731598782,-3.916187479738166
169,3.252641676706024,-3.986635701989333
170,3.252811460943303,-3.966752242442797
171,3.287760327971875,-3.967605869040983
172,3.316331711014328,-3.993278847115274
173,3.345375510057739,-3.996295252952783
174,3.241958681098399,-3.948455575981996
175,3.297284567807033,-3.957893286431821
176,3.242962729120748,-3.920000256818852
177,3.269857170018947,-3.929023115354775
178,3.284479121474564,-3.906893370437471
179,3.294382292780526,-3.90739385611431
180,3.320772514380506,-3.953101244876215
181,3.30513064307386,-3.939981266762665
182,3.338946300851831,-3.955504368772952
183,3.346525321814098,-3.947923525855614
184,3.298837730921271,-3.926639401289081
185,3.335305806034592,-3.929823529622183
186,3.132004707576526,-3.904003752233367
187,3.166119853352654,-3.878819699271432
188,3.174555699975518,-3.887739687253877
189,3.136547255093511,-3.865536279330301
190,3.196101167064791,-3.891817743781375
191,3.200375039945727,-3.896369955041481
192,3.207283393811882,-3.889097871706122
193,3.21540960482165,-3.879048434604981
194,3.23832446337353,-3.880316488934811
195,3.20205320837323,-3.854199506741595
196,3.218271523649337,-3.874068281563091
197,3.215741067612574,-3.871777910988252
198,3.241792032855229,-3.860664564841988
199,3.13595585580157,-3.833056148374768
200,3.143543574988555,-3.805860534337215
201,3.138647454052947,-3.80013166344743
202,3.161309590669792,-3.807859011598065
203,3.166221744283958,-3.798453462445265
204,3.228580779399564,-3.831313556489654
205,3.201099794555386,-3.816795889209035
206,3.21212864531241,-3.807133542461469
207,3.245146100132082,-3.855709927231582
208,3.2832389706556,-3.866476956050213
209,3.293128146578635,-3.872519908621659
210,3.295271130022301,-3.868295352681025
211,3.326514280427093,-3.895100658070582
212,3.346356960488686,-3.893351246404508
213,3.303957562780436,-3.873443895723996
214,3.329506984010398,-3.875622364347229
215,3.348102441444802,-3.872758717097333
216,3.350020373168645,-3.870787146725681
217,3.352548150462867,-3.867580357877901
218,3.353198208679955,-3.848832371439418
