,ra,dec
66,3.072885199824582,-3.946716398537022
67,3.068081578211491,-3.936028403002468
68,3.027392633297203,-3.90729019544065
69,3.031517454368882,-3.906735608581051
70,3.041761543533126,-3.918177668138124
71,3.037472135303347,-3.908373237098901
72,3.044818859975551,-3.911581546550122
73,3.051212827358625,-3.931663242178783
74,3.065779354309585,-3.929709814324798
75,3.073276375842146,-3.928995590816341
76,3.057722714619802,-3.910873895305857
77,3.075852406342688,-3.959641648536867
78,3.078814237027662,-3.949358000003966
79,3.090492418981297,-3.958999833848824
80,3.087146693964264,-3.938085406285659
81,3.128292179691598,-3.954629447977773
82,3.12446557448972,-3.950325281865548
83,3.111278766767199,-3.943375804048772
84,3.121960142623359,-3.942452670088104
85,3.126764645969786,-3.941759081388197
86,3.125830196715682,-3.936902793214391
87,3.078694239505274,-3.925512735185901
88,3.083938974805528,-3.920158840498761
89,3.077721856607941,-3.90566397700451
90,3.123802311509579,-3.922942520397775
91,3.106136360743595,-3.915752581533595
92,3.126390462591306,-3.908444003217362
93,3.000785026949526,-3.874217514246189
94,3.007818511529943,-3.874629926349653
95,3.005199996623722,-3.864406900532925
96,3.007258055607009,-3.863957050904662
97,3.015179334614746,-3.857049953818801
98,3.00905072878071,-3.836133088087184
99,3.016174361549556,-3.824258240524102
100,3.018309675824687,-3.818542196760981
101,3.009371627519323,-3.81201219185951
102,3.020913305154713,-3.888979038764486
103,3.032759118140514,-3.88704261928206
104,3.043611247261118,-3.883203911457493
105,3.048263403473665,-3.898382144915601
106,3.052336016046135,-3.88624970898668
107,3.02331735443449,-3.86386293737546
108,3.023275414273505,-3.863729323241518
109,3.043746481674249,-3.876955964154456
110,3.037586544899295,-3.863516511146799
111,3.023669370919984,-3.862477009154616
112,3.026953312861639,-3.858086126404769
113,3.039274627207111,-3.852723500791603
114,3.053853942566601,-3.864010588454474
115,3.065915327069058,-3.874856636570091
116,3.0675655742371,-3.865769912400023
117,3.052810626385932,-3.859214463918114
118,3.057548912438548,-3.863207081609002
119,3.05447885101227,-3.849943900139855
120,3.071958557559425,-3.862038484048625
121,3.08792415962624,-3.897812387540304
122,3.089921823644541,-3.899291911027607
123,3.096335107570642,-3.888095829293383
124,3.123572153219367,-3.891877567829307
125,3.126374336390369,-3.884934325666892
126,3.091425169110132,-3.869538827048821
127,3.097623806915871,-3.865062981198224
128,3.086406130928212,-3.862513230383363
129,3.095234056668953,-3.855826310197609
130,3.105556087590533,-3.86589261976836
131,3.118528791389603,-3.875757768029291
132,3.113199144419732,-3.862961382677239
133,3.040502855051668,-3.845217000846963
134,3.044021217974293,-3.836685515260122
135,3.021991840853801,-3.828223606992978
136,3.02128965869264,-3.819277794219346
137,3.019021556326385,-3.81305916253886
138,3.025428400745423,-3.814680769996023
139,3.032857072781316,-3.810352505886196
140,3.044365813449552,-3.804192149035131
141,3.053081750388694,-3.819297799393663
142,3.058754691467329,-3.815479024073642
143,3.061497974343124,-3.816095029345179
144,3.063319837324939,-3.811747482615897
145,3.065459295932269,-3.807460639096865
146,3.061123346894982,-3.794639288916892
147,3.075573843411457,-3.83704875612658
